danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.606,0.955,6,-7.037999999999999,0,0.0606,0.0005,0.858,0.3989999999999999,0.283,142.02100000000004,audio_features,434872,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.805,0.7559999999999999,9,-7.181,0,0.0492,0.0057799999999999,0.0273,0.0574,0.47,122.027,audio_features,204590,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.431,0.947,4,-0.715,0,0.0669,0.00505,1.73e-05,0.128,0.111,149.95600000000005,audio_features,233600,4,hardstyle,,Hardstyle || HARD with STYLE Playlist,Hardstyle || HARD with STYLE Playlist 
0.454,0.102,6,-15.911,0,0.0496,0.94,0.0,0.148,0.461,178.93400000000003,audio_features,208073,4,Emo,Dear Boys,, Dear Boys
0.304,0.546,6,-10.51,0,0.0569,0.00189,0.8079999999999999,0.695,0.168,201.842,audio_features,207750,4,Dark Trap,entropy,, entropy
0.574,0.8590000000000001,1,-2.401,1,0.193,0.195,0.0,0.416,0.828,171.392,audio_features,152246,4,Underground Rap,Baby I'm Bleeding,, Baby I'm Bleeding
0.63,0.901,3,-2.612,0,0.1009999999999999,0.0467,0.000239,0.517,0.5670000000000001,127.96,audio_features,195690,4,techhouse,,Tech house,Tech house 
0.73,0.902,11,-6.3370000000000015,0,0.0997,0.00118,0.123,0.0759,0.22,127.013,audio_features,160630,4,techhouse,,Tech House Elrow Secrets,Tech House Elrow Secrets 
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,202.006,audio_features,196520,4,Hiphop,Wait a Minute!,, Wait a Minute!
0.447,0.619,10,-4.301,0,0.25,0.0851,0.0,0.0965,0.468,157.14,audio_features,171947,1,Hiphop,Shine,, Shine
0.5760000000000001,0.476,1,-8.902999999999997,1,0.222,0.0233,0.000105,0.18,0.214,107.889,audio_features,118399,3,Underground Rap,3:57am,, 3:57am
0.81,0.665,11,-6.26,1,0.0837,0.000233,1.7199999999999998e-05,0.191,0.249,115.029,audio_features,149280,4,Trap Metal,I Need To Medicate,, I Need To Medicate
0.362,0.966,10,-4.731,0,0.154,0.0129,0.46,0.191,0.0374,137.645,audio_features,207787,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
0.925,0.388,2,-10.508,1,0.419,0.334,0.0,0.332,0.359,105.056,audio_features,287840,4,Hiphop,Da Mystery of Chessboxin',, Da Mystery of Chessboxin'
0.691,0.6829999999999999,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,audio_features,262544,4,Rap,Red Roses (feat. Landon Cube),, Red Roses (feat. Landon Cube)
0.7,0.92,10,-5.4,0,0.0382,0.0004799999999999,0.863,0.0995,0.0387,129.984,audio_features,473774,4,techno,,Techno Bangers: Bunker Style,Techno Bangers: Bunker Style 
0.625,0.875,2,-6.024,1,0.0378,0.00199,0.782,0.528,0.186,138.017,audio_features,441739,4,psytrance,,Psytrance Supernova,Psytrance Supernova 
0.902,0.8190000000000001,1,-3.321,1,0.316,0.041,0.0,0.106,0.745,178.0,audio_features,186872,4,Underground Rap,Let It Fly (feat. Travis Scott),, Let It Fly (feat. Travis Scott)
0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.6809999999999999,164.028,audio_features,190947,4,Emo,High Hopes,, High Hopes
0.59,0.597,8,-3.575,1,0.376,0.289,0.0,0.117,0.241,120.105,audio_features,128016,4,Trap Metal,Door,, Door
0.885,0.7170000000000001,0,-9.096,1,0.143,0.00173,0.888,0.0369,0.491,123.018,audio_features,376133,4,techhouse,,tech house,tech house 
0.68,0.946,6,-1.916,1,0.339,0.148,0.0,0.25,0.622,186.166,audio_features,165432,4,Hiphop,Compton Zoo,, Compton Zoo
0.765,0.691,7,-10.083,1,0.0594,0.0044,0.927,0.111,0.133,132.002,audio_features,371409,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.534,0.914,5,-3.93,0,0.0418,0.136,0.958,0.679,0.0346,150.032,audio_features,207120,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.802,0.8590000000000001,2,-7.371,1,0.0518,0.00145,0.318,0.0851,0.964,124.973,audio_features,358041,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.52,0.8909999999999999,8,-4.33,1,0.0376,0.314,0.0818,0.19,0.296,125.969,audio_features,203854,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.521,0.971,9,-5.827000000000001,0,0.0439,0.000362,0.925,0.638,0.257,137.98,audio_features,250435,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.59,0.647,6,-5.06,0,0.033,0.00807,4.3e-05,0.0921,0.39,127.979,audio_features,192307,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.7879999999999999,0.5589999999999999,11,-12.103,0,0.199,0.00805,0.241,0.109,0.31,149.96200000000005,audio_features,120115,4,Trap Metal,Fuck 5-0,, Fuck 5-0
0.711,0.892,8,-5.27,0,0.0907,0.0063,0.00419,0.0407,0.096,173.988,audio_features,268966,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
0.6829999999999999,0.59,5,-5.12,0,0.161,0.00326,0.0,0.236,0.316,159.998,audio_features,86021,4,Underground Rap,It's Hard To Win When You Always Lose,, It's Hard To Win When You Always Lose
0.518,0.659,0,-7.641,0,0.0965,0.02,0.000305,0.583,0.153,128.02700000000002,audio_features,232500,4,trance,,Progressive Trance,Progressive Trance 
0.55,0.963,8,-3.689,0,0.053,0.0863,0.0,0.0692,0.499,150.031,audio_features,317186,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
0.433,0.994,7,-5.164,1,0.0927,0.00203,0.413,0.0636,0.1639999999999999,139.997,audio_features,415286,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,151.602,audio_features,208687,4,Emo,If the World Was Ending - feat. Julia Michaels,, If the World Was Ending - feat. Julia Michaels
0.424,0.406,1,-11.789,0,0.072,0.0363,2.24e-06,0.362,0.0799,158.946,audio_features,125543,4,Dark Trap,Know Me,, Know Me
0.632,0.967,0,-6.162000000000001,1,0.0447,0.000122,0.767,0.655,0.311,144.997,audio_features,481655,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.557,0.921,2,-4.171,0,0.0752,0.0334,0.0455,0.0986,0.201,175.012,audio_features,307200,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.74,0.7290000000000001,11,-0.96,1,0.166,0.0039,0.00645,0.23,0.371,145.002,audio_features,230086,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.5820000000000001,0.991,1,-1.159,1,0.402,0.0179,0.00351,0.1159999999999999,0.0387,149.983,audio_features,242030,4,trap,,Lost Lands 2019,Lost Lands 2019 
0.6779999999999999,0.77,6,-3.2060000000000004,0,0.145,0.125,0.0,0.184,0.284,150.018,audio_features,133903,4,Dark Trap,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),, You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening)
0.7979999999999999,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.94899999999998,audio_features,202547,4,Underground Rap,Young Dumb & Broke,, Young Dumb & Broke
0.838,0.802,5,-6.627999999999999,0,0.0432,0.00994,0.738,0.125,0.637,123.988,audio_features,251613,4,techhouse,,Dirtybird House,Dirtybird House 
0.862,0.7709999999999999,0,-3.842,1,0.316,0.104,0.0,0.166,0.7290000000000001,140.042,audio_features,160522,4,Underground Rap,Yung Minor Threat,, Yung Minor Threat
0.485,0.963,2,-6.737,1,0.0528,0.0188,0.942,0.362,0.12,139.998,audio_features,356575,4,trance,,Uplifting | Trance,Uplifting | Trance 
0.4429999999999999,0.949,1,-1.719,0,0.0464,0.0146,0.000618,0.108,0.155,153.042,audio_features,197478,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
0.721,0.7120000000000001,5,-7.419,1,0.0354,0.0297,0.0087099999999999,0.0936,0.0722,124.02,audio_features,317212,4,techhouse,,Tech house,Tech house 
0.831,0.87,0,-3.084,1,0.155,0.0169,0.000588,0.106,0.782,139.97,audio_features,106341,4,Trap Metal,What The Fuck Is Happening,, What The Fuck Is Happening
0.4679999999999999,0.955,6,-3.795,1,0.308,0.0532,0.425,0.319,0.0866,149.91899999999995,audio_features,182400,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
0.8140000000000001,0.6709999999999999,7,-6.214,1,0.435,0.518,9.69e-06,0.0631,0.503,170.99,audio_features,134809,4,Underground Rap,Big Steppa,, Big Steppa
0.536,0.8270000000000001,4,-6.202000000000001,0,0.0559999999999999,0.00196,0.708,0.0575,0.184,173.98,audio_features,268549,4,dnb,,Liquid Drum and Bass Sessions 2020,Liquid Drum and Bass Sessions 2020 
0.647,0.956,4,-3.579,1,0.462,0.0334,0.0,0.936,0.684,110.002,audio_features,88790,5,Trap Metal,CUT THE GRASS (FREESTYLE),, CUT THE GRASS (FREESTYLE)
0.6709999999999999,0.981,7,-6.938,1,0.0812,6.95e-05,0.88,0.918,0.341,147.018,audio_features,476735,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.6459999999999999,0.912,1,-10.16,1,0.075,0.00543,0.939,0.1159999999999999,0.408,140.0,audio_features,358419,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,188.118,audio_features,272533,4,RnB,Where Is The Love?,, Where Is The Love?
0.7509999999999999,0.524,1,-8.806000000000003,1,0.456,0.216,0.0,0.231,0.529,154.042,audio_features,195024,4,Underground Rap,Weekend,, Weekend
0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.03799999999995,audio_features,223053,4,Pop,Price Tag,, Price Tag
0.7759999999999999,0.963,1,-4.627,1,0.045,0.0254,0.87,0.0808,0.569,125.006,audio_features,215040,4,techhouse,,Dirtybird Players,Dirtybird Players 
0.6709999999999999,0.727,1,-6.143,1,0.189,0.00962,0.00168,0.156,0.302,148.005,audio_features,103837,4,Underground Rap,Scrape,, Scrape
0.453,0.764,5,-9.951,0,0.0425,0.0244,0.6970000000000001,0.254,0.0609,128.017,audio_features,285898,4,Dark Trap,Necrø,, Necrø
0.748,0.62,1,-5.631,0,0.349,0.34,0.0,0.15,0.915,94.508,audio_features,131287,4,Rap,Breakin Bad (Okay),, Breakin Bad (Okay)
0.831,0.79,1,-4.714,0,0.165,0.0024,0.0,0.0515,0.7909999999999999,186.28,audio_features,262827,4,Hiphop,Put It On Me,, Put It On Me
0.622,0.961,11,-3.198,0,0.154,0.0052299999999999,0.0,0.0854,0.449,114.452,audio_features,180267,4,Emo,"Dance, Dance",," Dance, Dance"
0.55,0.963,8,-3.689,0,0.053,0.0863,0.0,0.0692,0.499,150.031,audio_features,317186,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.7509999999999999,0.638,7,-8.862,1,0.268,0.213,0.0,0.0966,0.9,159.96200000000005,audio_features,150047,4,Underground Rap,HEY!,, HEY!
0.551,0.923,5,-7.002000000000002,0,0.0564,8.209999999999999e-05,0.79,0.133,0.392,145.998,audio_features,498080,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.721,0.868,1,-4.721,1,0.41,0.0116,0.0,0.346,0.536,180.049,audio_features,183389,4,Trap Metal,Infernal Detonation,, Infernal Detonation
0.575,0.745,1,-7.334,1,0.0579,0.00742,0.46,0.108,0.0996,140.01,audio_features,317143,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.608,0.981,7,-5.676,1,0.0408,3.03e-05,0.7659999999999999,0.341,0.493,148.006,audio_features,436216,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.84,0.444,3,-10.58,0,0.211,0.532,0.000884,0.0623,0.376,131.999,audio_features,145636,4,Dark Trap,Mount Sinai,, Mount Sinai
0.545,0.5760000000000001,9,-7.467,1,0.0362,0.537,0.00777,0.24,0.181,198.048,audio_features,113718,4,Hiphop,RUN,, RUN
0.7490000000000001,0.902,6,-5.113,0,0.146,0.282,0.00126,0.112,0.508,190.058,audio_features,217307,4,Underground Rap,Money Ball,, Money Ball
0.7829999999999999,0.499,2,-13.493,1,0.0578,0.467,0.898,0.106,0.4320000000000001,133.002,audio_features,180508,4,Dark Trap,Vision Field,, Vision Field
0.738,0.897,2,-9.513,1,0.0591,0.0305,0.8240000000000001,0.552,0.276,128.018,audio_features,469687,4,techno,,Techno,Techno 
0.575,0.909,7,-2.134,1,0.0749,0.107,0.000535,0.272,0.177,114.803,audio_features,170356,4,Underground Rap,Forget About Me,, Forget About Me
0.626,0.977,7,-8.267999999999999,1,0.0664,0.00186,0.00109,0.479,0.935,149.976,audio_features,342065,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.545,0.982,1,-0.74,1,0.275,0.00103,0.8590000000000001,0.109,0.213,172.048,audio_features,306261,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.7709999999999999,0.421,0,-8.725,1,0.0483,0.628,5.82e-06,0.0872,0.283,160.034,audio_features,131971,4,Dark Trap,Other Girls,, Other Girls
0.563,0.993,10,0.005,0,0.381,0.0218,0.00243,0.04,0.304,149.915,audio_features,220900,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.72,0.716,7,-9.363,1,0.0615,0.0033399999999999,0.81,0.1119999999999999,0.176,133.998,audio_features,352063,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.726,0.831,10,-5.267,0,0.0448,0.00134,0.535,0.507,0.639,129.015,audio_features,461410,4,Dark Trap,Hood Got Me - Evil Mixx,, Hood Got Me - Evil Mixx
0.759,0.353,0,-13.749,0,0.112,0.347,0.000127,0.073,0.17,152.034,audio_features,143776,1,Underground Rap,Mad as Fuck,, Mad as Fuck
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,audio_features,257400,4,Hiphop,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,, Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster
0.393,0.918,9,-4.968999999999999,1,0.0567,0.000265,0.0,0.114,0.342,161.017,audio_features,250853,4,Emo,End of the World,, End of the World
0.785,0.962,11,-6.2920000000000025,1,0.0674,0.000352,0.531,0.222,0.833,125.993,audio_features,311371,4,techhouse,,Dirtybird Players,Dirtybird Players 
0.607,0.685,6,-9.441,1,0.0347,0.193,0.0,0.12,0.635,145.0,audio_features,159034,5,Underground Rap,Everything,, Everything
0.711,0.545,11,-6.81,1,0.0322,0.404,0.0,0.122,0.345,216.04,audio_features,217182,4,Dark Trap,whatever it takes,, whatever it takes
0.5579999999999999,0.479,9,-17.408,0,0.0338,0.0993,0.855,0.1119999999999999,0.038,126.037,audio_features,556304,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.715,0.396,6,-12.218,1,0.0642,0.208,0.907,0.1119999999999999,0.252,125.991,audio_features,326309,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.61,0.229,11,-12.36,0,0.0333,0.5579999999999999,0.0413,0.113,0.19,111.887,audio_features,186293,4,Hiphop,4422,, 4422
0.826,0.71,7,-5.535,1,0.0553,0.000683,0.725,0.188,0.882,123.014,audio_features,312101,4,techhouse,,Tech House Music 2020,Tech House Music 2020 
0.41,0.0485,0,-13.918,1,0.038,0.947,0.0,0.108,0.247,137.97,audio_features,173175,4,Emo,Can't Help Falling in Love,, Can't Help Falling in Love
0.7140000000000001,0.563,7,-16.727,1,0.0753,0.0044399999999999,0.753,0.103,0.355,130.089,audio_features,352093,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.6629999999999999,0.515,1,-9.437,1,0.2,0.00591,0.0,0.183,0.163,160.075,audio_features,159211,4,Dark Trap,Idontflinch,, Idontflinch
0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,210.006,audio_features,169979,4,Dark Trap,RIP Roach,, RIP Roach
0.773,0.931,0,-8.189,1,0.0471,0.0075099999999999,0.863,0.128,0.147,125.995,audio_features,434286,4,techno,,Techno,Techno 
0.743,0.6890000000000001,9,-5.18,1,0.0451,0.222,0.000545,0.0969,0.157,150.011,audio_features,164800,4,Dark Trap,Mistakes,, Mistakes
0.46,0.994,5,-9.025,1,0.0732,0.000364,0.947,0.127,0.0486,140.015,audio_features,431571,4,trance,,Uplifting Trance.,Uplifting Trance. 
0.503,0.992,11,-4.952,0,0.133,9.25e-05,0.642,0.665,0.282,145.011,audio_features,483161,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.516,0.964,11,-1.656,1,0.0635,0.00132,0.698,0.7959999999999999,0.376,150.035,audio_features,211200,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.564,0.774,7,-5.4060000000000015,0,0.0418,0.0217,0.8959999999999999,0.0617,0.371,172.019,audio_features,346880,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.674,0.843,5,-4.672,1,0.0862,0.00156,0.186,0.157,0.34,127.98,audio_features,296250,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
0.794,0.8190000000000001,1,-10.644,0,0.0503,0.00821,0.866,0.198,0.111,124.988,audio_features,394315,4,techno,,Techno,Techno 
0.4970000000000001,0.986,11,-1.419,0,0.353,0.023,6.03e-06,0.8190000000000001,0.0943,150.025,audio_features,239202,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.867,0.6759999999999999,8,-9.753,1,0.1119999999999999,0.0321,0.21,0.0905,0.314,123.027,audio_features,156093,3,techhouse,,Dirtybird Players,Dirtybird Players 
0.491,0.777,1,-6.792000000000002,0,0.161,0.0123,0.0013,0.129,0.158,140.04399999999998,audio_features,311600,4,Dark Trap,Moonstone,, Moonstone
0.517,0.983,1,-2.3680000000000003,1,0.0832,0.000188,0.918,0.363,0.21,174.055,audio_features,296552,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.597,0.982,1,-2.33,1,0.3939999999999999,0.00839,0.00164,0.465,0.5870000000000001,150.111,audio_features,237919,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.467,0.94,6,-8.3,1,0.0471,7.4e-05,0.6940000000000001,0.4529999999999999,0.361,132.967,audio_features,288747,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
0.6829999999999999,0.951,0,-6.04,1,0.0329,0.00387,0.877,0.1119999999999999,0.0959,140.023,audio_features,384372,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.705,0.7290000000000001,10,-5.3020000000000005,0,0.0691,0.0119,0.000194,0.621,0.5,164.074,audio_features,120000,4,Dark Trap,Aw Shit - Zillakami Solo,, Aw Shit - Zillakami Solo
0.774,0.5870000000000001,4,-12.02,0,0.0405,0.00719,0.936,0.109,0.1939999999999999,132.017,audio_features,421024,3,techno,,Techno Bangers,Techno Bangers 
0.701,0.962,1,-2.029,1,0.317,0.00811,0.000212,0.14,0.499,150.061,audio_features,260000,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.5770000000000001,0.975,1,-0.942,0,0.2,0.00207,3.65e-05,0.162,0.42,149.953,audio_features,227200,4,trap,,Lost Lands 2020,Lost Lands 2020 
0.397,0.949,10,-5.038,0,0.0426,0.000385,0.472,0.246,0.5760000000000001,175.013,audio_features,293406,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.8029999999999999,0.5770000000000001,6,-8.881,0,0.0395,0.0178,0.858,0.0853,0.235,123.014,audio_features,580062,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.725,0.627,2,-8.275,1,0.344,0.212,4.27e-06,0.181,0.5760000000000001,181.02,audio_features,212245,4,Hiphop,Substance Abuse,, Substance Abuse
0.95,0.8029999999999999,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,audio_features,213066,4,RnB,We Be Burnin',, We Be Burnin'
0.716,0.722,11,-4.63,1,0.16,0.13,0.0,0.0531,0.477,181.99400000000003,audio_features,283173,4,Hiphop,Vato,, Vato
0.489,0.975,6,-8.907,0,0.0367,0.000589,0.856,0.1689999999999999,0.156,133.998,audio_features,343933,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
0.3979999999999999,0.8170000000000001,1,-6.0470000000000015,0,0.177,0.00829,0.198,0.0826,0.132,142.518,audio_features,255120,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.418,0.5329999999999999,7,-6.867000000000001,1,0.0663,0.0426,0.7859999999999999,0.128,0.0423,120.065,audio_features,144797,4,Dark Trap,ink,, ink
0.677,0.73,1,-9.667,0,0.0623,0.00187,0.8590000000000001,0.5770000000000001,0.0341,138.032,audio_features,364161,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.618,0.217,10,-15.372,1,0.0515,0.836,0.0001629999999999,0.5379999999999999,0.0872,116.014,audio_features,202103,4,Hiphop,Will He,, Will He
0.617,0.741,1,-7.994,1,0.0434,0.0374,0.888,0.105,0.0605,129.988,audio_features,276885,4,Dark Trap,Cyberlove,, Cyberlove
0.606,0.954,7,-5.398,1,0.0454,0.000871,0.693,0.625,0.0951,139.994,audio_features,454286,4,psytrance,,Best Psytrance 2020,Best Psytrance 2020 
0.7290000000000001,0.982,5,-0.903,0,0.0501,0.0199,0.879,0.154,0.251,174.984,audio_features,230411,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
0.794,0.614,5,-5.352,0,0.0467,0.0964,0.0,0.0788,0.6629999999999999,161.138,audio_features,238053,4,Hiphop,Ghetto Gospel,, Ghetto Gospel
0.523,0.97,6,-5.86,1,0.0759,0.0247,0.00377,0.4479999999999999,0.298,136.017,audio_features,196375,4,trance,,Uplifting | Trance,Uplifting | Trance 
0.8320000000000001,0.597,7,-4.333,1,0.237,0.357,0.0,0.111,0.321,139.975,audio_features,164627,4,Hiphop,Paper Calling,, Paper Calling
0.351,0.92,5,-1.7380000000000002,1,0.172,0.0603,0.735,0.313,0.435,171.967,audio_features,201972,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.433,0.994,9,-4.144,0,0.0861,0.00199,0.233,0.291,0.0458,139.972,audio_features,210000,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
0.6729999999999999,0.813,1,-6.002999999999999,0,0.051,0.0505,0.0070799999999999,0.3379999999999999,0.0889,128.004,audio_features,246629,4,trance,,Progressive Trance,Progressive Trance 
0.534,0.528,0,-8.988,0,0.286,0.529,0.0046,0.112,0.211,167.62,audio_features,215680,4,Hiphop,Learn Ya,, Learn Ya
0.655,0.901,7,-7.247999999999997,1,0.0518,0.00294,0.879,0.119,0.133,125.996,audio_features,400300,4,techno,,Techno,Techno 
0.441,0.219,8,-14.586,1,0.0419,0.935,0.0,0.115,0.244,188.042,audio_features,199120,4,Emo,Coaster,, Coaster
0.511,0.687,2,-8.443,1,0.513,0.243,0.000162,0.232,0.416,132.476,audio_features,193560,4,Hiphop,A Wizard Told Me,, A Wizard Told Me
0.452,0.905,6,-4.252,0,0.0491,0.000494,0.826,0.102,0.303,174.986,audio_features,247274,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.7859999999999999,0.623,2,-5.0360000000000005,1,0.0738,0.0056,0.0,0.0866,0.88,120.05,audio_features,208200,4,Emo,Haven't Had Enough,, Haven't Had Enough
0.7829999999999999,0.929,11,0.551,0,0.0893,0.2,0.00414,0.6890000000000001,0.152,118.03,audio_features,134447,4,Underground Rap,Nails,, Nails
0.647,0.92,1,-8.061,1,0.0814,0.0333,0.000515,0.0786,0.278,140.115,audio_features,201401,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.529,0.847,8,-3.714,1,0.224,0.187,0.0004969999999999,0.123,0.375,159.09,audio_features,135861,4,Dark Trap,Class Four Freestyle,, Class Four Freestyle
0.483,0.748,8,-3.683,1,0.0467,0.215,0.000918,0.136,0.184,149.908,audio_features,254884,4,hardstyle,,Euphoric Hardstyle - 2020,Euphoric Hardstyle - 2020 
0.868,0.66,10,-6.079,0,0.057,0.00454,0.205,0.0843,0.389,125.983,audio_features,148571,4,techhouse,,BOILER ROOM TECHNO HOUSE,BOILER ROOM TECHNO HOUSE 
0.882,0.775,10,-4.9860000000000015,1,0.334,0.0738,0.0,0.701,0.805,98.023,audio_features,256967,4,Rap,"West Coast (feat. Blueface, ALLBLACK & YG)",," West Coast (feat. Blueface, ALLBLACK & YG)"
0.789,0.643,1,-8.562999999999999,0,0.192,0.158,0.00235,0.198,0.452,129.018,audio_features,150302,4,Underground Rap,WHO?,, WHO?
0.52,0.792,8,-7.923999999999999,0,0.0325,0.0016699999999999,0.00212,0.1689999999999999,0.279,194.018,audio_features,267217,4,Dark Trap,Broken Cult,, Broken Cult
0.728,0.76,7,-4.285,1,0.0395,0.0015199999999999,0.00391,0.11,0.6890000000000001,145.018,audio_features,324928,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.6829999999999999,0.286,10,-11.25,0,0.0569,0.155,4.22e-05,0.141,0.36,159.94899999999996,audio_features,160602,4,Dark Trap,Messy,, Messy
0.5529999999999999,0.941,7,-5.6770000000000005,1,0.0401,0.0009279999999999,0.794,0.302,0.157,141.999,audio_features,460120,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.505,0.934,9,-6.726,1,0.0606,0.0016,0.000186,0.1939999999999999,0.143,136.018,audio_features,202059,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.375,0.847,7,-4.478,1,0.0325,0.00465,0.7609999999999999,0.125,0.0375,173.928,audio_features,318067,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.564,0.962,6,-7.178,0,0.0537,0.000274,0.203,0.245,0.208,137.975,audio_features,240000,4,trance,,TRANCE 2020 TRANCE MUSIC 2020,TRANCE 2020 TRANCE MUSIC 2020 
0.8420000000000001,0.39,8,-10.964,1,0.14,0.7120000000000001,0.0,0.103,0.0936,114.988,audio_features,175357,4,Dark Trap,If I Miss You,, If I Miss You
0.63,0.83,5,-9.017,0,0.0514,0.000156,0.34,0.108,0.0999,136.005,audio_features,564052,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.374,0.987,8,-8.77,0,0.0559,0.00255,0.944,0.205,0.29,137.984,audio_features,306093,4,trance,,Uplifting Trance 2019,Uplifting Trance 2019 
0.905,0.767,9,-4.798,0,0.189,0.0772,0.0,0.12,0.871,147.983,audio_features,298960,4,Hiphop,Cleanin' Out My Closet,, Cleanin' Out My Closet
0.6829999999999999,0.955,1,-1.129,1,0.447,0.00131,0.0215,0.12,0.22,145.043,audio_features,232888,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.804,0.75,2,-8.047,1,0.0597,0.00179,0.7240000000000001,0.0749,0.5710000000000001,124.991,audio_features,433920,4,techhouse,,Tech House Club,Tech House Club 
